from	to	from.marker	to.marker	width	from.bp	to.bp	chromosome	logP	pointwise.permute.pval	genomewide.permute.pval
341	360	JAX00482600	JAX00482624	20	6491729	6665886	chr2	0.0709028577745557	0.83	1.005
361	380	JAX00482625	JAX00482663	20	6666566	6977305	chr2	0.0978717625744706	0.785	1.005
381	400	JAX00482664	JAX00482709	20	6980776	7311189	chr2	0.1159093516935	0.765	1.005
401	420	JAX00482710	JAX00090991	20	7312030	7862581	chr2	0.114899803994616	0.75	1.005
421	440	JAX00090992	JAX00482833	20	7902913	8269100	chr2	0.112149506720197	0.76	1.005
441	460	JAX00482835	UNC2538571	20	8273570	8625685	chr2	0.0997729195880561	0.81	1.005
461	480	UNC2538884	JAX00482900	20	8654853	8881070	chr2	0.0943538248158666	0.825	1.005
481	500	JAX00482904	JAX00091085	20	8884963	9142225	chr2	0.0992354836918467	0.805	1.005
501	520	JAX00482942	UNC2547700	20	9142661	9370029	chr2	0.073615306603675	0.845	1.005
521	540	JAX00482995	JAX00483033	20	9382281	9559862	chr2	0.049004030911104	0.91	1.005
541	560	JAX00091119	JAX00483069	20	9590576	9752280	chr2	0.0246081318994528	0.96	1.005
561	580	UNC020007086	JAX00483106	20	9765883	9957335	chr2	0.0098302939637883	0.99	1.005
581	600	JAX00483111	JAX00483156	20	9961863	10175848	chr2	0.00826312053392603	0.995	1.005
601	620	JAX00483162	JAX00483211	20	10199515	10375575	chr2	0.0184070060341516	0.97	1.005
621	640	UNC2562750	JAX00091196	20	10388678	10619844	chr2	0.0264127772439281	0.96	1.005
641	660	UNC2565361	JAX00483287	20	10631582	10804716	chr2	0.0356979915739482	0.945	1.005
661	680	JAX00483289	JAX00091225	20	10808117	10965847	chr2	0.0517479103274527	0.895	1.005
681	700	JAX00483322	JAX00483358	20	10999308	11198497	chr2	0.0967996159931283	0.805	1.005
701	720	UNC2574595	UNC2579647	20	11206470	11549988	chr2	0.0976855832147238	0.805	1.005
721	740	JAX00483411	JAX00483439	20	11559315	11686765	chr2	0.099216361607268	0.8	1.005
741	760	JAX00483441	JAX00483478	20	11697615	11938268	chr2	0.104508498761214	0.79	1.005
761	780	JAX00483479	JAX00483510	20	11938483	12045930	chr2	0.0689115149030593	0.835	1.005
781	800	JAX00483511	UNC2590872	20	12049046	12297978	chr2	0.0596192679513484	0.855	1.005
801	820	JAX00483547	UNC2594189	20	12312634	12634030	chr2	0.060394347865628	0.85	1.005
821	840	JAX00483598	JAX00483618	20	12650438	12812466	chr2	0.0611712585518062	0.84	1.005
841	860	JAX00483620	JAX00483660	20	12814244	13051650	chr2	0.061817649074166	0.84	1.005
861	880	JAX00483663	UNC2601602	20	13053215	13210846	chr2	0.0649025981671256	0.85	1.005
881	900	JAX00483700	JAX00483747	20	13234035	13513146	chr2	0.0712443526534686	0.82	1.005
901	920	UNC2605774	JAX00483779	20	13521127	13698088	chr2	0.0753008261931713	0.82	1.005
921	940	JAX00091427	JAX00483799	20	13703024	13962851	chr2	0.0841254377978544	0.81	1.005
941	960	JAX00483802	JAX00483840	20	13967026	14197394	chr2	0.0840390089452985	0.81	1.005
961	980	UNC2614353	JAX00215656	20	14197997	14472437	chr2	0.0840308689208006	0.81	1.005
981	1000	JAX00215657	JAX00483887	20	14472565	14633947	chr2	0.0842041905644163	0.815	1.005
1001	1020	UNC2620134	JAX00091513	20	14642060	14825217	chr2	0.0846576051950674	0.82	1.005
1021	1040	JAX00483905	JAX00091535	20	14834894	15143121	chr2	0.0752850541206559	0.83	1.005
1041	1060	JAX00091537	UNC2629670	20	15145335	15408129	chr2	0.0775264865273778	0.825	1.005
1061	1080	UNC2629751	JAX00483982	20	15416327	15646607	chr2	0.0833931949149467	0.815	1.005
1081	1100	JAX00483983	JAX00091594	20	15646849	15900646	chr2	0.0815141041133635	0.815	1.005
1101	1120	JAX00484013	UNC2638779	20	15927818	16145592	chr2	0.0848943225533146	0.82	1.005
1121	1140	JAX00091611	JAX00484055	20	16146770	16409097	chr2	0.085007628910555	0.835	1.005
1141	1160	JAX00215707	JAX00091650	20	16410863	16663513	chr2	0.0741467225200349	0.85	1.005
1161	1180	JAX00484084	JAX00484108	20	16682095	16987831	chr2	0.0691205201168505	0.845	1.005
1181	1200	JAX00484113	UNC2650787	20	17014272	17268917	chr2	0.0689215803617741	0.835	1.005
1201	1220	JAX00484141	JAX00484172	20	17278944	17491544	chr2	0.0690129987594021	0.835	1.005
1221	1240	JAX00484173	JAX00484211	20	17491772	17734262	chr2	0.0687085620443937	0.845	1.005
1241	1260	UNC2656197	JAX00091751	20	17736463	18020412	chr2	0.0686234162941348	0.875	1.005
1261	1280	JAX00091753	UNC2663264	20	18022323	18395947	chr2	0.0694033238108967	0.87	1.005
1281	1300	JAX00484293	JAX00091796	20	18413616	18622318	chr2	0.0708157169242322	0.87	1.005
1301	1320	JAX00091797	JAX00484396	20	18626523	18877396	chr2	0.0763281868467512	0.87	1.005
1321	1340	JAX00091816	UNC2672737	20	18879287	19091986	chr2	0.0764141130900295	0.87	1.005
1341	1360	JAX00484436	JAX00091844	20	19097606	19261990	chr2	0.0739025845760839	0.875	1.005
1361	1380	UNC2674607	JAX00484503	20	19263980	19431596	chr2	0.0725512638441049	0.87	1.005
1381	1400	JAX00484504	UNC2677765	20	19431708	19531816	chr2	0.072511733985261	0.87	1.005
1401	1420	JAX00091865	UNC020369170	20	19536009	19719898	chr2	0.0726531398755972	0.87	1.005
1421	1440	UNC2680599	JAX00484580	20	19727225	19812970	chr2	0.0766476597288653	0.865	1.005
1441	1460	JAX00484581	JAX00484626	20	19850261	20061746	chr2	0.0767890631630079	0.865	1.005
1461	1480	UNC2685974	JAX00484663	20	20061954	20297229	chr2	0.0769828399194341	0.865	1.005
1481	1500	JAX00484667	JAX00484706	20	20301715	20492862	chr2	0.0771451110189941	0.865	1.005
1501	1520	UNC2693356	JAX00484748	20	20498810	20671088	chr2	0.0773000712492029	0.865	1.005
1521	1540	JAX00091950	JAX00091962	20	20675970	20842156	chr2	0.0774144307077185	0.865	1.005
1541	1560	JAX00091963	JAX00484826	20	20842253	20962604	chr2	0.0793593292181751	0.86	1.005
1561	1580	JAX00484827	JAX00484866	20	20963591	21178770	chr2	0.0830098957550024	0.855	1.005
1581	1600	JAX00484868	JAX00484899	20	21180851	21407950	chr2	0.0900722383596436	0.855	1.005
1601	1620	JAX00092004	JAX00092024	20	21420162	21652092	chr2	0.0919319461717969	0.855	1.005
1621	1640	JAX00484937	JAX00484985	20	21652789	21942458	chr2	0.0906472153501106	0.855	1.005
1641	1660	JAX00484990	JAX00485034	20	21946009	22329445	chr2	0.0900882669019956	0.86	1.005
1661	1680	UNC2721092	JAX00485078	20	22344845	22540016	chr2	0.0884162680063234	0.86	1.005
1681	1700	JAX00485080	JAX00485108	20	22543915	22864548	chr2	0.089672804835067	0.86	1.005
1701	1720	UNC2727122	JAX00485137	20	22878794	23182935	chr2	0.0907320540250805	0.86	1.005
1721	1740	UNC2730682	JAX00485179	20	23199301	23716251	chr2	0.0996013777985937	0.82	1.005
1741	1760	JAX00485183	JAX00485206	20	23730329	23957111	chr2	0.102461620816861	0.82	1.005
1761	1780	JAX00092192	JAX00485245	20	23957818	24263211	chr2	0.119689561903011	0.8	1.005
1781	1800	JAX00485249	UNC2746387	20	24280344	24502919	chr2	0.125645056410152	0.8	1.005
1801	1820	JAX00485297	JAX00092240	20	24503484	24616133	chr2	0.136540661814246	0.775	1.005
1821	1840	UNC2748281	JAX00485353	20	24620575	24700912	chr2	0.165594719511579	0.745	1.005
1841	1860	JAX00485356	UNC2750679	20	24706032	24796545	chr2	0.165638781191051	0.74	1.005
1861	1880	JAX00092254	JAX00485421	20	24824801	24979311	chr2	0.16508228824845	0.745	1.005
1881	1900	JAX00485429	JAX00485472	20	25000026	25329346	chr2	0.160576571083312	0.73	1.005
1901	1920	JAX00485473	JAX00485530	20	25330502	25554946	chr2	0.135995402378779	0.755	1.005
1921	1940	UNC2759890	JAX00092326	20	25557918	25763378	chr2	0.126751023524079	0.795	1.005
1941	1960	UNC2763022	UNC2764707	20	25769887	25909581	chr2	0.126140277764439	0.795	1.005
1961	1980	JAX00485605	UNC2766637	20	25916306	26071166	chr2	0.110755230218907	0.81	1.005
1981	2000	JAX00092349	JAX00485665	20	26071809	26209265	chr2	0.08919040569367	0.84	1.005
2001	2020	JAX00092360	JAX00092372	20	26224514	26374333	chr2	0.0754504631963425	0.85	1.005
2021	2040	JAX00485706	JAX00485733	20	26385485	26619800	chr2	0.075806840240121	0.85	1.005
2041	2060	UNC2772858	JAX00485777	20	26639734	26938236	chr2	0.0768235504401223	0.85	1.005
2061	2080	JAX00485779	JAX00485823	20	26941556	27074554	chr2	0.079228771418895	0.85	1.005
2081	2100	UNC2777947	JAX00485877	20	27075940	27221935	chr2	0.102027299901605	0.81	1.005
2101	2120	JAX00092437	JAX00485923	20	27246886	27479793	chr2	0.103016612600044	0.8	1.005
2121	2140	JAX00485925	UNC2785252	20	27482906	27604891	chr2	0.113355212705866	0.81	1.005
2141	2160	JAX00215955	JAX00486001	20	27607618	27762080	chr2	0.115890774221687	0.8	1.005
2161	2180	UNC2787828	JAX00486052	20	27771127	27870519	chr2	0.115877226433724	0.8	1.005
2181	2200	JAX00092484	JAX00486099	20	27871620	28006662	chr2	0.115865827421876	0.8	1.005
2201	2220	UNC2792471	JAX00486133	20	28022291	28142475	chr2	0.115844123458545	0.8	1.005
2221	2240	JAX00092505	UNC2796091	20	28144658	28255875	chr2	0.113241622049383	0.81	1.005
2241	2260	UNC2796331	JAX00486189	20	28275589	28435057	chr2	0.11270553079052	0.805	1.005
2261	2280	JAX00486190	JAX00486213	20	28436220	28633521	chr2	0.112618538294133	0.805	1.005
2281	2300	UNC2800778	JAX00092562	20	28677170	28902985	chr2	0.109172277494566	0.79	1.005
2301	2320	UNC2803172	JAX00092580	20	28904618	29132002	chr2	0.106405848962755	0.8	1.005
2321	2340	JAX00486277	JAX00486309	20	29161348	29428227	chr2	0.100123292370638	0.825	1.005
2341	2360	JAX00486311	JAX00486352	20	29433875	29668914	chr2	0.0955324073778742	0.845	1.005
2361	2380	JAX00486353	JAX00092638	20	29670336	29929942	chr2	0.0913210931929323	0.84	1.005
2381	2400	JAX00092643	UNC2819023	20	29968274	30447927	chr2	0.099029222688251	0.815	1.005
2401	2420	UNC2819709	JAX00486512	20	30502285	30864315	chr2	0.132633363266464	0.745	1.005
2421	2440	JAX00092709	JAX00486552	20	30864998	31062072	chr2	0.139721282175506	0.745	1.005
2441	2460	JAX00486557	JAX00092749	20	31094194	31412972	chr2	0.152848435642227	0.71	1.005
2461	2480	JAX00092750	JAX00486647	20	31413028	31751001	chr2	0.156168911915737	0.715	1.005
2481	2500	UNC2833977	UNC2837930	20	31766216	32233066	chr2	0.15581033570729	0.725	1.005
2501	2520	JAX00216064	JAX00486751	20	32287385	32677180	chr2	0.148117197801019	0.69	1.005
2521	2540	JAX00486752	JAX00486779	20	32677292	32959772	chr2	0.147217517842989	0.7	1.005
2541	2560	JAX00486780	UNC2847646	20	32990106	33317171	chr2	0.146889596441821	0.71	1.005
2561	2580	JAX00092895	JAX00486856	20	33346709	33533836	chr2	0.147201363301548	0.705	1.005
2581	2600	JAX00486859	JAX00092926	20	33536920	33757363	chr2	0.147928577469211	0.7	1.005
2601	2620	JAX00092928	UNC2854050	20	33780214	33929009	chr2	0.151471443047276	0.725	1.005
2621	2640	JAX00486944	JAX00216108	20	33946272	34269038	chr2	0.170519207077453	0.685	1.005
2641	2660	UNC2856758	UNC2858553	20	34276264	34475025	chr2	0.17468833528802	0.685	1.005
2661	2680	JAX00092981	JAX00487044	20	34482728	34741579	chr2	0.170533087763801	0.69	1.005
2681	2700	JAX00093001	JAX00487080	20	34774584	35072115	chr2	0.165691389769852	0.69	1.005
2701	2720	JAX00093025	JAX00093054	20	35077073	35455213	chr2	0.162697018159333	0.705	1.005
2721	2740	UNC2870662	JAX00487171	20	35473229	35653380	chr2	0.217412895468948	0.63	1.005
2741	2760	JAX00487173	JAX00487213	20	35693156	35949453	chr2	0.223080049523209	0.635	1.005
2761	2780	JAX00093092	JAX00487242	20	35975519	36159851	chr2	0.226652021553477	0.625	1.005
2781	2800	JAX00093106	JAX00487277	20	36176678	36667985	chr2	0.22967238743677	0.61	1.005
2801	2820	JAX00487280	JAX00093171	20	36670115	37044397	chr2	0.229609515844452	0.6	1.005
2821	2840	JAX00487319	UNC020019651	20	37067793	37404648	chr2	0.230009286884582	0.6	1.005
2841	2860	JAX00487342	JAX00487387	20	37420383	37762585	chr2	0.230097548701609	0.595	1.005
2861	2880	JAX00093221	JAX00487430	20	37771730	38160182	chr2	0.230122888344599	0.605	1.005
2881	2900	UNC020306239	UNC2896990	20	38163514	38440683	chr2	0.230937747716875	0.605	1.005
2901	2920	JAX00093272	JAX00487506	20	38445370	38802083	chr2	0.212991857563973	0.6	1.005
2921	2940	JAX00093299	JAX00093321	20	38802132	39084389	chr2	0.211363912394832	0.605	1.005
2941	2960	JAX00093322	JAX00487573	20	39084696	39467936	chr2	0.212026575999092	0.605	1.005
2961	2980	JAX00093350	JAX00093389	20	39526217	40060363	chr2	0.224450499781282	0.605	1.005
2981	3000	JAX00216236	UNC2914089	20	40089692	40352456	chr2	0.235723444553098	0.595	1.005
3001	3020	JAX00093411	JAX00487683	20	40374350	40674418	chr2	0.237895397050574	0.6	1.005
3021	3040	UNC2918735	JAX00487721	20	40695554	40930352	chr2	0.265033518828534	0.555	1.005
3041	3060	JAX00487723	JAX00093472	20	40931796	41172528	chr2	0.346540474495967	0.47	1.005
3061	3080	UNC2925358	JAX00093496	20	41183717	41493462	chr2	0.38672951163526	0.42	1.005
3081	3100	JAX00093498	JAX00093520	20	41536116	41821414	chr2	0.478249197609465	0.35	1.005
3101	3120	JAX00487826	UNC2935160	20	41825549	42075195	chr2	0.606927819753153	0.275	1.005
3121	3140	JAX00093545	JAX00487900	20	42148055	42356100	chr2	0.608147801565851	0.275	1.005
3141	3160	JAX00216282	JAX00487934	20	42380098	42484735	chr2	0.608459078129498	0.275	1.005
3161	3180	JAX00093571	UNC2944490	20	42495709	42748167	chr2	0.45462595786053	0.395	1.005
3181	3200	JAX00093593	JAX00488018	20	42764402	43127506	chr2	0.169470911425841	0.705	1.005
3201	3220	JAX00093619	JAX00216309	20	43132137	43324621	chr2	0.11314894748429	0.77	1.005
3221	3240	UNC2952619	UNC020035088	20	43333883	43499335	chr2	0.146003772455143	0.705	1.005
3241	3260	JAX00488076	JAX00488091	20	43503702	43628442	chr2	0.181623437300502	0.635	1.005
3261	3280	UNC2956340	JAX00488131	20	43630253	43789080	chr2	0.180237953498185	0.635	1.005
3281	3300	UNC2958140	JAX00093675	20	43802593	43892962	chr2	0.179005277097898	0.64	1.005
3301	3320	UNC2958944	JAX00488167	20	43893113	44011067	chr2	0.177945160528579	0.64	1.005
3321	3340	UNC2960075	JAX00093700	20	44011326	44194737	chr2	0.185411521149336	0.635	1.005
3341	3360	JAX00216332	JAX00488220	20	44194974	44491680	chr2	0.20303271127069	0.61	1.005
3361	3380	JAX00488225	UNC2965894	20	44509158	44756415	chr2	0.202889787886927	0.61	1.005
3381	3400	JAX00093741	JAX00216352	20	44771576	45047864	chr2	0.229929730579781	0.605	1.005
3401	3420	JAX00093764	JAX00488325	20	45055746	45308760	chr2	0.243930388293636	0.595	1.005
3421	3440	JAX00488328	JAX00093807	20	45315469	45649543	chr2	0.244465284672878	0.595	1.005
3441	3460	JAX00216370	JAX00488400	20	45649570	45871185	chr2	0.244985951366679	0.595	1.005
3461	3480	JAX00488404	JAX00488437	20	45911996	46232759	chr2	0.245050641829737	0.595	1.005
3481	3500	JAX00488440	JAX00093873	20	46320502	46533854	chr2	0.268637011505779	0.585	1.005
3501	3520	UNC020307912	JAX00188990	20	46556519	46880274	chr2	0.170913297028752	0.68	1.005
3521	3540	JAX00093900	UNC2988115	20	46894758	47037098	chr2	0.17388217556074	0.66	1.005
3541	3560	UNC2988174	UNC2989459	20	47042066	47178899	chr2	0.17445514706701	0.66	1.005
3561	3580	JAX00488553	JAX00488595	20	47180231	47372792	chr2	0.148072659715024	0.69	1.005
3581	3600	JAX00093938	JAX00488640	20	47381109	47815924	chr2	0.102637082076709	0.78	1.005
3601	3620	JAX00488641	JAX00488686	20	47815987	47953359	chr2	0.0658234350926153	0.84	1.005
3621	3640	JAX00093981	JAX00094000	20	47957490	48205706	chr2	0.0584392102124901	0.855	1.005
3641	3660	UNC020393325	UNC3005420	20	48227139	48463296	chr2	0.182082417960665	0.655	1.005
3661	3680	JAX00094020	JAX00094038	20	48483206	48742537	chr2	0.220559118488799	0.61	1.005
3681	3700	JAX00094039	JAX00094070	20	48742660	49135341	chr2	0.263201742381771	0.575	1.005
3701	3720	JAX00488891	backupUNC020046752	20	49144223	49430668	chr2	0.240583200211917	0.595	1.005
3721	3740	JAX00094093	JAX00488968	20	49450950	49612800	chr2	0.241056653026019	0.59	1.005
3741	3760	UNC3018867	JAX00489009	20	49614963	49807136	chr2	0.222678482002155	0.61	1.005
3761	3780	JAX00489010	JAX00489060	20	49808300	49977747	chr2	0.263969835594816	0.555	1.005
3781	3800	UNC3024712	JAX00489093	20	49983947	50184531	chr2	0.218745273548343	0.605	1.005
3801	3820	JAX00489096	JAX00489131	20	50184596	50345572	chr2	0.2323817699629	0.615	1.005
3821	3840	UNC3030577	JAX00489162	20	50358244	50581791	chr2	0.263932566343054	0.575	1.005
3841	3860	UNC3033747	JAX00094190	20	50583350	50750967	chr2	0.289618086870697	0.545	1.005
3861	3880	JAX00094191	UNC3039529	20	50757712	50957870	chr2	0.287777601022866	0.55	1.005
3881	3900	JAX00094207	JAX00489271	20	50981482	51115913	chr2	0.298573268348256	0.54	1.005
3901	3920	UNC3041912	UNC3044168	20	51123274	51271046	chr2	0.251473355429689	0.59	1.005
3921	3940	JAX00489309	JAX00489350	20	51271933	51549375	chr2	0.188897879627565	0.65	1.005
3941	3960	JAX00489351	backupUNC020309212	20	51554131	51722603	chr2	0.233735646069966	0.6	1.005
3961	3980	JAX00489393	JAX00489439	20	51746207	52038631	chr2	0.345523860616503	0.435	1.005
3981	4000	JAX00094288	UNC3059927	20	52057364	52318684	chr2	0.332771641727504	0.48	1.005
4001	4020	JAX00489491	JAX00216493	20	52319573	52503027	chr2	0.291059438735144	0.52	1.005
4021	4040	JAX00489563	JAX00489606	20	52507048	52804357	chr2	0.26326982475048	0.56	1.005
4041	4060	JAX00489609	JAX00216502	20	52807963	52948339	chr2	0.275571238253009	0.55	1.005
4061	4080	JAX00489653	JAX00094382	20	52973433	53300046	chr2	0.284343931691188	0.52	1.005
4081	4100	JAX00489702	backupUNC020067801	20	53319399	53573985	chr2	0.281447428852351	0.49	1.005
4101	4120	JAX00489755	UNC3079388	20	53591296	53790760	chr2	0.268873598259557	0.54	1.005
4121	4140	JAX00216523	JAX00489844	20	53835735	54245851	chr2	0.304078319206908	0.475	1.005
4141	4160	UNC3086503	JAX00188997	20	54287048	54488553	chr2	0.258339953092987	0.52	1.005
4161	4180	JAX00489875	UNC3091545	20	54525217	54713774	chr2	0.289073517924464	0.465	1.005
4181	4200	JAX00094488	JAX00489946	20	54733069	55033662	chr2	0.287038456182893	0.47	1.005
4201	4220	JAX00489947	JAX00094529	20	55036631	55270077	chr2	0.320260734321645	0.425	1.005
4221	4240	JAX00489977	JAX00094551	20	55278460	55567393	chr2	0.328500400421857	0.41	1.005
4241	4260	JAX00490006	JAX00490039	20	55577112	55969812	chr2	0.33036327190571	0.405	1.005
4261	4280	JAX00490040	JAX00490088	20	55977892	56284036	chr2	0.282142163382624	0.495	1.005
4281	4300	JAX00490092	UNC3112644	20	56294373	56450421	chr2	0.29515634235453	0.47	1.005
4301	4320	JAX00490125	JAX00490149	20	56476056	56710106	chr2	0.284834172458085	0.49	1.005
4321	4340	JAX00490150	JAX00490184	20	56713551	56882055	chr2	0.294819107030711	0.47	1.005
4341	4360	JAX00094652	UNC3121230	20	56914266	57241761	chr2	0.28174961351144	0.46	1.005
4361	4380	JAX00490227	UNC3125032	20	57248548	57651396	chr2	0.2947756657998	0.445	1.005
4381	4400	JAX00490270	JAX00490311	20	57676085	57907665	chr2	0.298324269128295	0.455	1.005
4401	4420	JAX00094726	JAX00094742	20	57914260	58094508	chr2	0.301969556477306	0.46	1.005
4421	4440	JAX00490346	JAX00490392	20	58096141	58343102	chr2	0.306986045188086	0.47	1.005
4441	4460	JAX00490399	JAX00094783	20	58391022	58645002	chr2	0.311803034503169	0.46	1.005
4461	4480	JAX00490448	JAX00490481	20	58667167	58905357	chr2	0.315659839562532	0.455	1.005
4481	4500	JAX00490483	JAX00094815	20	58906975	59135899	chr2	0.317115644148066	0.465	1.005
4501	4520	JAX00490522	JAX00490560	20	59165587	59352322	chr2	0.314516503922619	0.465	1.005
4521	4540	JAX00490561	UNC3151561	20	59354136	59575765	chr2	0.324074159117088	0.46	1.005
4541	4560	JAX00490603	backupUNC020080085	20	59577437	59704908	chr2	0.338622928975082	0.44	1.005
4561	4580	JAX00490639	JAX00094872	20	59727986	59894507	chr2	0.458056529908752	0.29	1.005
4581	4600	JAX00094873	JAX00094885	20	59896415	60055489	chr2	0.459530720306195	0.295	1.005
4601	4620	UNC3157235	UNC3160733	20	60062473	60346218	chr2	0.485211981916174	0.3	1.005
4621	4640	JAX00216674	UNC3163760	20	60360834	60577833	chr2	0.482875078471971	0.31	1.005
4641	4660	JAX00216676	UNC3166570	20	60581919	60793896	chr2	0.389642174441676	0.395	1.005
4661	4680	JAX00094940	JAX00490878	20	60795132	61043179	chr2	0.392816714292789	0.38	1.005
4681	4700	UNC3169718	JAX00094972	20	61045519	61220862	chr2	0.439076338616288	0.32	1.005
4701	4720	JAX00490902	UNC3174724	20	61223846	61437092	chr2	0.440027601793322	0.32	1.005
4721	4740	JAX00490936	UNC3175969	20	61440753	61622761	chr2	0.409581791294864	0.37	1.005
4741	4760	JAX00095005	JAX00490974	20	61643220	61887109	chr2	0.39757167456608	0.37	1.005
4761	4780	JAX00095022	JAX00490995	20	61888543	62077632	chr2	0.397521085951336	0.37	1.005
4781	4800	JAX00490998	JAX00216718	20	62080390	62200110	chr2	0.397476457505121	0.37	1.005
4801	4820	UNC3180929	UNC020395654	20	62203671	62443188	chr2	0.487648865074292	0.305	1.005
4821	4840	JAX00095064	JAX00491084	20	62452867	62554446	chr2	0.501521428109639	0.285	1.005
4841	4860	UNC3185107	JAX00095089	20	62557487	62791478	chr2	0.501781241581862	0.285	1.005
4861	4880	JAX00095091	JAX00095103	20	62807304	62974355	chr2	0.505281024403803	0.275	1.005
4881	4900	UNC3191310	JAX00491197	20	62999738	63243013	chr2	0.517582023643325	0.275	1.005
4901	4920	UNC3195094	JAX00095140	20	63245597	63494622	chr2	0.532113790910836	0.285	1.005
4921	4940	UNC3197665	JAX00491264	20	63496411	63709736	chr2	0.438589560012443	0.34	1.005
4941	4960	UNC3199717	JAX00095174	20	63714323	63925404	chr2	0.453918979269259	0.36	1.005
4961	4980	UNC3202425	JAX00491343	20	63950900	64279434	chr2	0.45324274491431	0.36	1.005
4981	5000	JAX00095201	JAX00491370	20	64295618	64425377	chr2	0.452537179952972	0.36	1.005
5001	5020	UNC3206560	UNC3208879	20	64440203	64654192	chr2	0.431015786476595	0.375	1.005
5021	5040	JAX00216773	JAX00491436	20	64657731	64844564	chr2	0.387811160544462	0.405	1.005
5041	5060	UNC3211315	JAX00095256	20	64844818	65030898	chr2	0.375179204398828	0.395	1.005
5061	5080	JAX00491476	UNC3216854	20	65031446	65183905	chr2	0.352033834185285	0.395	1.005
5081	5100	JAX00095268	JAX00095274	20	65195868	65270035	chr2	0.351462211621086	0.395	1.005
5101	5120	JAX00491531	JAX00491563	20	65272599	65415939	chr2	0.35088671038154	0.39	1.005
5121	5140	JAX00095286	JAX00491597	20	65426467	65599713	chr2	0.347150632609543	0.42	1.005
5141	5160	JAX00491598	JAX00491624	20	65601503	65742090	chr2	0.347744955790078	0.425	1.005
5161	5180	UNC3224577	UNC3227260	20	65751446	65928766	chr2	0.396024024493605	0.38	1.005
5181	5200	JAX00491671	JAX00491717	20	65935401	66248698	chr2	0.410271673099076	0.38	1.005
5201	5220	JAX00491718	JAX00095359	20	66253889	66416173	chr2	0.42763402140764	0.365	1.005
5221	5240	JAX00095360	JAX00491782	20	66423867	66647202	chr2	0.42728505477739	0.365	1.005
5241	5260	JAX00491783	JAX00491825	20	66680255	66920764	chr2	0.38882652638079	0.405	1.005
5261	5280	JAX00491826	JAX00491869	20	66920904	67069119	chr2	0.345769301423787	0.45	1.005
5281	5300	JAX00095410	JAX00095426	20	67080320	67300213	chr2	0.302529380728603	0.475	1.005
5301	5320	UNC3247099	JAX00216838	20	67306706	67449784	chr2	0.298268153591815	0.47	1.005
5321	5340	JAX00491957	JAX00095454	20	67453834	67667114	chr2	0.293511205881255	0.485	1.005
5341	5360	JAX00095455	JAX00492034	20	67688516	67813853	chr2	0.276008636107806	0.495	1.005
5361	5380	JAX00492039	JAX00492082	20	67815889	68008671	chr2	0.275841037650045	0.495	1.005
5381	5400	UNC3258271	JAX00095495	20	68029384	68220938	chr2	0.275510264755292	0.5	1.005
5401	5420	JAX00095496	JAX00492164	20	68220994	68503975	chr2	0.252939460488586	0.51	1.005
5421	5440	JAX00492166	JAX00492197	20	68506861	68718809	chr2	0.23097337207475	0.54	1.005
5441	5460	JAX00492198	UNC3269533	20	68720291	68818258	chr2	0.186281529173745	0.61	1.005
5461	5480	JAX00492231	UNC3271833	20	68819884	68965769	chr2	0.16021236238716	0.66	1.005
5481	5500	UNC3272170	JAX00492305	20	68988917	69133743	chr2	0.122704937958612	0.71	1.005
5501	5520	JAX00492307	JAX00492364	20	69141219	69324476	chr2	0.0938892285176764	0.79	1.005
5521	5540	JAX00492370	JAX00095588	20	69330709	69469026	chr2	0.0936161756680207	0.79	1.005
5541	5560	UNC3279845	JAX00492448	20	69470082	69627082	chr2	0.09044892514783	0.83	1.005
5561	5580	UNC3281609	JAX00095619	20	69628318	69857153	chr2	0.0899771282935	0.83	1.005
5581	5600	JAX00492481	UNC3286867	20	69857591	70022627	chr2	0.0788000377636301	0.84	1.005
5601	5620	JAX00492523	JAX00095640	20	70031393	70135740	chr2	0.0722248988295368	0.845	1.005
5621	5640	UNC3289255	JAX00492577	20	70169175	70332735	chr2	0.0720993165401844	0.845	1.005
5641	5660	JAX00095653	UNC3293999	20	70335149	70519429	chr2	0.0668976883436452	0.85	1.005
5661	5680	JAX00492623	UNC3296188	20	70528633	70757992	chr2	0.065110304313411	0.86	1.005
5681	5700	JAX00492651	JAX00492681	20	70771583	70865982	chr2	0.0649210076948926	0.86	1.005
5701	5720	UNC3297982	JAX00095701	20	70879912	71015431	chr2	0.0632372243206277	0.84	1.005
5721	5740	JAX00492733	JAX00095715	20	71016559	71189430	chr2	0.0604918215937464	0.835	1.005
5741	5760	JAX00492789	JAX00492806	20	71196839	71355715	chr2	0.0396786276961016	0.875	1.005
5761	5780	JAX00095729	JAX00492842	20	71372433	71580581	chr2	0.0361723390465501	0.88	1.005
5781	5800	UNC3307827	UNC3310529	20	71583031	71802336	chr2	0.0276912520657092	0.93	1.005
5801	5820	JAX00095761	UNC3312780	20	71803505	71952841	chr2	0.026908566977399	0.935	1.005
5821	5840	JAX00492896	JAX00492927	20	71955906	72184078	chr2	0.0233198287057336	0.93	1.005
5841	5860	UNC3316097	JAX00095811	20	72206634	72455699	chr2	0.0223223165838242	0.92	1.005
5861	5880	JAX00095812	JAX00095824	20	72478769	72648559	chr2	0.02593363359878	0.905	1.005
5881	5900	JAX00095826	JAX00493035	20	72668969	72941152	chr2	0.0223458773013579	0.925	1.005
