from	to	from.marker	to.marker	width	from.bp	to.bp	chromosome	logP	pointwise.permute.pval	genomewide.permute.pval
15341	15360	JAX00275857	JAX00275897	20	172391267	172509818	chr1	0.901149821798194	0.125	1.005
15361	15380	JAX00275902	JAX00275964	20	172513883	172736585	chr1	0.903060800419014	0.125	1.005
15381	15400	JAX00275972	JAX00276008	20	172761668	172918775	chr1	0.906473801792616	0.125	1.005
15401	15420	JAX00012527	JAX00276039	20	172918804	173081541	chr1	0.946231448511955	0.115	1.005
15421	15440	UNC2195900	UNC2197216	20	173088272	173211342	chr1	0.979351458602753	0.095	1.005
15441	15460	JAX00276090	JAX00012558	20	173215744	173306349	chr1	0.9846037099225	0.095	1.005
15461	15480	UNC2198282	JAX00276162	20	173306452	173480310	chr1	1.01074131007148	0.095	1.005
15481	15500	JAX00276164	JAX00276182	20	173494435	173660884	chr1	1.01671572549793	0.09	1.005
15501	15520	JAX00276186	UNC2203192	20	173664020	173803539	chr1	1.03697112882022	0.09	1.005
15521	15540	JAX00012595	UNC2204464	20	173815085	173933537	chr1	1.44154646101354	0.05	1.005
15541	15560	JAX00012605	UNC2205970	20	173942510	174075397	chr1	1.47162329007912	0.05	1.005
15561	15580	JAX00276249	UNC2207536	20	174084709	174215033	chr1	1.45144217175489	0.05	1.005
15581	15600	UNC2207758	JAX00276331	20	174229942	174420356	chr1	1.46131878742454	0.05	1.005
15601	15620	JAX00276336	JAX00012652	20	174423528	174593747	chr1	1.44584559138693	0.055	1.005
15621	15640	JAX00276380	JAX00276432	20	174611054	174790906	chr1	1.37302033440556	0.065	1.005
15641	15660	JAX00012667	JAX00012677	20	174794787	174912139	chr1	1.37193308225327	0.065	1.005
15661	15680	JAX00276482	JAX00276515	20	174935630	175138997	chr1	1.35285353928169	0.065	1.005
15681	15700	JAX00276518	JAX00012709	20	175143635	175343628	chr1	1.30005475869117	0.07	1.005
15701	15720	JAX00276566	JAX00012756	20	175344165	175967318	chr1	1.22275431934902	0.065	1.005
15721	15740	JAX00276688	JAX00012779	20	175967802	176273134	chr1	1.18834140958134	0.08	1.005
15741	15760	JAX00012780	JAX00276802	20	176274889	176519913	chr1	1.13910352023054	0.085	1.005
15761	15780	JAX00276803	JAX00276845	20	176521888	176604637	chr1	1.13841722852511	0.085	1.005
15781	15800	JAX00276852	JAX00276914	20	176618864	176905913	chr1	1.13842835738401	0.085	1.005
15801	15820	JAX00276917	JAX00276954	20	176911408	177100842	chr1	1.22008539808064	0.08	1.005
15821	15840	JAX00276964	UNC2252169	20	177150386	177284511	chr1	1.2431101460874	0.075	1.005
15841	15860	JAX00277005	UNC2254395	20	177300786	177439497	chr1	1.24157897305451	0.08	1.005
15861	15880	JAX00277058	JAX00277085	20	177441130	177578658	chr1	1.18017679981672	0.08	1.005
15881	15900	JAX00277087	JAX00012885	20	177579139	177687758	chr1	1.02601094692193	0.12	1.005
15901	15920	JAX00277115	backupUNC010397300	20	177692834	177815979	chr1	1.02627985737292	0.12	1.005
15921	15940	UNC2260521	JAX00277191	20	177834431	177974224	chr1	0.986017420208699	0.125	1.005
15941	15960	JAX00277194	JAX00277246	20	177974742	178103771	chr1	0.998011007319964	0.125	1.005
15961	15980	JAX00277247	JAX00012926	20	178103839	178225642	chr1	1.00833909956851	0.11	1.005
15981	16000	JAX00277286	JAX00277317	20	178231262	178410149	chr1	1.00846499541565	0.11	1.005
16001	16020	JAX00277321	JAX00012955	20	178413979	178628891	chr1	1.00856126876357	0.11	1.005
16021	16040	JAX00277363	JAX00277393	20	178635549	178769986	chr1	1.0304702291586	0.115	1.005
16041	16060	JAX00012968	JAX00277449	20	178783776	178927080	chr1	1.03324489534493	0.11	1.005
16061	16080	JAX00277455	UNC2277817	20	178946330	179239876	chr1	1.02249948098999	0.11	1.005
16081	16100	JAX00277486	JAX00277540	20	179240703	179355092	chr1	0.982780589876524	0.115	1.005
16101	16120	JAX00013011	JAX00277588	20	179357410	179574789	chr1	0.958773922803431	0.11	1.005
16121	16140	UNC2281004	JAX00277674	20	179591732	179946610	chr1	0.920163120973642	0.13	1.005
16141	16160	UNC2282828	UNC2284456	20	179970242	180371547	chr1	0.894166627158684	0.145	1.005
16161	16180	JAX00013088	JAX00277788	20	180395844	180596222	chr1	0.893730743778875	0.145	1.005
16181	16200	UNC2287066	JAX00277839	20	180600500	180717727	chr1	0.862225452046322	0.145	1.005
16201	16220	JAX00277841	JAX00277883	20	180719354	180843919	chr1	0.861275158523752	0.145	1.005
16221	16240	JAX00277885	JAX00277947	20	180845246	181023397	chr1	0.861956129898326	0.145	1.005
16241	16260	JAX00277948	JAX00277995	20	181023950	181222473	chr1	0.862664179009506	0.145	1.005
16261	16280	JAX00277996	JAX00278038	20	181231879	181456572	chr1	0.922153962554783	0.135	1.005
16281	16300	JAX00278041	JAX00013185	20	181468509	181687649	chr1	0.928527619621552	0.135	1.005
16301	16320	UNC2301595	UNC2303705	20	181693726	181912758	chr1	0.885850193004668	0.15	1.005
16321	16340	JAX00278101	JAX00278137	20	181912887	182082202	chr1	0.851551909795402	0.16	1.005
16341	16360	JAX00278140	JAX00278169	20	182082895	182165789	chr1	0.857703800858211	0.145	1.005
16361	16380	UNC2306806	JAX00278212	20	182176309	182300214	chr1	0.911738339071752	0.135	1.005
16381	16400	JAX00013233	JAX00278262	20	182314641	182446142	chr1	0.943093359343191	0.12	1.005
16401	16420	JAX00013243	JAX00013255	20	182460440	182633491	chr1	0.997650841067299	0.11	1.005
16421	16440	JAX00013256	JAX00013275	20	182633525	182868461	chr1	1.03022774910704	0.105	1.005
16441	16460	JAX00278335	JAX00013287	20	182876935	183033118	chr1	1.03465735336542	0.105	1.005
16461	16480	UNC2317294	JAX00278438	20	183041783	183243753	chr1	1.06514132238298	0.125	1.005
16481	16500	JAX00278439	JAX00278469	20	183244238	183379016	chr1	1.07742393986692	0.115	1.005
16501	16520	JAX00278471	JAX00278506	20	183381501	183534501	chr1	1.08507298854322	0.11	1.005
16521	16540	JAX00278508	JAX00013338	20	183559553	183730328	chr1	1.09895407347222	0.1	1.005
16541	16560	JAX00278541	JAX00013351	20	183732316	183925822	chr1	1.10053384276817	0.1	1.005
16561	16580	JAX00013353	UNC2328501	20	183930972	184059592	chr1	1.10165996939858	0.1	1.005
16581	16600	JAX00013367	UNC2330600	20	184117282	184283707	chr1	1.12485659427588	0.1	1.005
16601	16620	JAX00013379	JAX00278704	20	184285770	184433374	chr1	1.50777358385175	0.05	1.005
16621	16640	JAX00278708	JAX00194143	20	184444297	184737989	chr1	1.86654915738204	0.025	0.985
16641	16660	JAX00013414	UNC010411487	20	184751488	185374397	chr1	1.81473435271899	0.03	0.995
16661	16680	UNC2340030	JAX00278841	20	185374732	185511484	chr1	1.69932450097909	0.025	1.005
16681	16700	JAX00278842	JAX00278877	20	185519941	185704584	chr1	1.64592645503106	0.025	1.005
16701	16720	JAX00278885	JAX00278936	20	185714705	185872922	chr1	1.72589862378414	0.025	1.005
16721	16740	JAX00278937	JAX00278977	20	185877286	186123878	chr1	1.7683648182411	0.02	1.005
16741	16760	JAX00278978	JAX00279013	20	186129430	186342043	chr1	1.77078632831951	0.02	1.005
16761	16780	UNC2351616	UNC2352059	20	186372488	186434532	chr1	1.85445450319339	0.015	0.985
16781	16800	UNC2352070	UNC2353249	20	186435795	186565478	chr1	1.67248563717911	0.015	1.005
16801	16820	UNC2353860	JAX00279103	20	186613524	186762888	chr1	1.42626545582548	0.035	1.005
16821	16840	JAX00279104	UNC010414123	20	186763439	186897033	chr1	1.27643051981541	0.045	1.005
16841	16860	UNC2357801	JAX00013565	20	186926078	187146882	chr1	1.64288369204146	0.015	1.005
16861	16880	JAX00013566	JAX00279215	20	187147032	187297031	chr1	1.73138156822055	0.02	1.005
16881	16900	JAX00279217	JAX00279248	20	187298423	187425923	chr1	1.73307763887965	0.02	1.005
16901	16920	JAX00279253	JAX00013599	20	187431810	187586509	chr1	1.73435237967917	0.02	1.005
16921	16940	JAX00279281	UNC2370484	20	187590716	187740311	chr1	1.73577869217508	0.02	1.005
16941	16960	JAX00279326	UNC2372771	20	187755367	187914388	chr1	1.73769739604305	0.02	1.005
16961	16980	JAX00013622	UNC2374495	20	187922558	188055843	chr1	1.73904427160941	0.02	1.005
16981	17000	JAX00279405	JAX00279447	20	188058052	188204339	chr1	1.70643878899527	0.02	1.005
17001	17020	UNC2376366	JAX00279483	20	188216613	188487724	chr1	1.71810455981319	0.025	1.005
17021	17040	UNC2379870	JAX00279534	20	188526229	188840703	chr1	1.77812238122768	0.015	1.005
17041	17060	JAX00279535	JAX00279561	20	188841029	189008774	chr1	1.79025895814259	0.015	1.005
17061	17080	UNC2385554	JAX00279607	20	189013019	189247285	chr1	1.76480420161282	0.025	1.005
17081	17100	JAX00013723	JAX00279640	20	189247396	189367661	chr1	1.7439961863865	0.025	1.005
17101	17120	JAX00188957	UNC2391711	20	189372403	189512282	chr1	1.65891832263339	0.035	1.005
17121	17140	JAX00279676	JAX00279715	20	189525060	189677016	chr1	1.60879424727794	0.04	1.005
17141	17160	UNC2393264	UNC2394253	20	189685576	189759945	chr1	1.5807311190759	0.04	1.005
17161	17180	JAX00279759	JAX00279781	20	189760343	189896129	chr1	1.56444754029135	0.045	1.005
17181	17200	UNC010426497	UNC2396636	20	189904166	190028483	chr1	1.33133499012774	0.065	1.005
17201	17220	JAX00279810	JAX00279833	20	190037774	190158401	chr1	1.32577232873172	0.065	1.005
17221	17240	UNC2398055	UNC2399492	20	190159356	190304411	chr1	1.31856819585261	0.065	1.005
17241	17260	UNC2399677	UNC2400921	20	190318186	190459538	chr1	1.26697361084589	0.08	1.005
17261	17280	JAX00013814	JAX00279919	20	190462841	190558866	chr1	0.927645760480034	0.13	1.005
17281	17300	UNC2402437	UNC2404202	20	190564921	190683607	chr1	0.924357617539842	0.135	1.005
17301	17320	JAX00279961	JAX00279989	20	190689908	190763729	chr1	0.921473947924374	0.135	1.005
17321	17340	JAX00279990	UNC2407842	20	190764231	190967948	chr1	0.918425067765924	0.14	1.005
17341	17360	JAX00280025	JAX00280054	20	190996901	191146580	chr1	0.965397542952637	0.14	1.005
17361	17380	UNC2410542	JAX00280082	20	191152843	191308486	chr1	0.939875624042466	0.14	1.005
17381	17400	JAX00280088	JAX00194290	20	191319064	191474574	chr1	0.931032978146948	0.14	1.005
17401	17420	UNC2414787	UNC2416584	20	191476365	191612049	chr1	0.926903550141192	0.14	1.005
17421	17440	JAX00280139	UNC2419267	20	191615892	191818612	chr1	0.898306930541503	0.165	1.005
17441	17460	JAX00280177	JAX00280215	20	191836005	191909414	chr1	0.937002270333201	0.155	1.005
17461	17480	JAX00280219	JAX00280246	20	191918359	192032791	chr1	1.31434309983856	0.07	1.005
17481	17500	UNC2421865	JAX00013941	20	192041958	192148520	chr1	1.38080332909888	0.065	1.005
17501	17520	JAX00280271	JAX00280314	20	192148580	192288059	chr1	1.41892678410887	0.05	1.005
17521	17540	JAX00280316	UNC2426597	20	192288951	192463190	chr1	1.41902455909939	0.05	1.005
17541	17560	UNC2426668	JAX00013976	20	192476419	192615674	chr1	1.42182877287402	0.05	1.005
17561	17580	UNC2428169	JAX00013986	20	192630591	192743596	chr1	1.42418104852477	0.05	1.005
17581	17600	UNC2429602	JAX00013997	20	192759214	192901980	chr1	1.42507558717546	0.05	1.005
17601	17620	JAX00280414	UNC2432408	20	192902022	193028414	chr1	1.26050736528308	0.065	1.005
17621	17640	UNC2432502	UNC2433925	20	193037467	193157261	chr1	1.04834283635205	0.09	1.005
17641	17660	UNC2434080	JAX00014028	20	193170023	193315125	chr1	1.04717002716629	0.09	1.005
17661	17680	JAX00280488	JAX00280531	20	193322095	193458239	chr1	1.04326379337466	0.085	1.005
17681	17700	JAX00280532	UNC2438649	20	193459305	193598654	chr1	1.01535511106786	0.095	1.005
17701	17720	JAX00280554	JAX00280596	20	193600025	193745998	chr1	1.03035541016387	0.09	1.005
17721	17740	UNC2440156	UNC2441128	20	193755474	194018126	chr1	1.06614102401415	0.09	1.005
17741	17760	UNC2441248	JAX00014086	20	194029165	194097634	chr1	0.983226902168645	0.125	1.005
17761	17780	JAX00280674	JAX00280707	20	194117901	194194087	chr1	0.98262809040385	0.125	1.005
17781	17800	UNC2443557	JAX00280740	20	194197195	194414647	chr1	0.981117074484012	0.125	1.005
17801	17820	JAX00014110	UNC2448390	20	194419611	194631860	chr1	0.978924946931176	0.125	1.005
17821	17840	UNC2448512	JAX00280777	20	194645109	194790835	chr1	0.977464025920454	0.125	1.005
17841	17860	JAX00280781	JAX00014148	20	194792831	194921022	chr1	0.956486413427413	0.14	1.005
17861	17880	UNC2451083	JAX00014166	20	194930208	195144426	chr1	0.941347069283679	0.135	1.005
17881	17900	UNC2453520	UNC2455206	20	195147819	195278459	chr1	0.937403684042744	0.145	1.005
17901	17920	UNC2455459	JAX00280903	20	195293335	195391454	chr1	0.936600331238009	0.145	1.005
17921	17940	JAX00014183	JAX00280927	20	195392321	195480827	chr1	0.9360935878446	0.145	1.005
17941	17960	UNC2457544	JAX00280957	20	195481096	195541585	chr1	0.924802965466434	0.145	1.005
17961	17980	JAX00280959	JAX00014211	20	195556108	195759916	chr1	0.897697840435298	0.15	1.005
17981	18000	JAX00280990	UNC2460216	20	195763780	195878826	chr1	0.887929013389758	0.14	1.005
18001	18020	JAX00281021	JAX00281053	20	195889749	196161788	chr1	0.890105368770672	0.14	1.005
18021	18040	JAX00014240	JAX00014252	20	196162081	196303442	chr1	1.00066635998255	0.13	1.005
18041	18060	JAX00281093	JAX00014259	20	196305753	196404286	chr1	1.0105399051766	0.13	1.005
18061	18080	JAX00281125	UNC2463974	20	196411524	196600882	chr1	1.01015133492622	0.13	1.005
1	20	JAX00482024	JAX00482056	20	3010110	3208384	chr2	0.289485842808616	0.575	1.005
21	40	JAX00482059	JAX00482094	20	3211584	3426406	chr2	0.275752822752566	0.59	1.005
41	60	JAX00090663	UNC2473662	20	3459998	3700056	chr2	0.276674966586037	0.6	1.005
61	80	JAX00482133	JAX00482179	20	3714284	3941220	chr2	0.277513726660181	0.6	1.005
81	100	JAX00482184	JAX00482214	20	3943522	4078876	chr2	0.278040734404666	0.605	1.005
101	120	JAX00482216	UNC2481772	20	4081307	4251477	chr2	0.502586054783919	0.355	1.005
121	140	JAX00482258	JAX00090734	20	4265967	4412279	chr2	0.852956758572374	0.165	1.005
141	160	UNC2484092	JAX00215420	20	4416873	4643939	chr2	0.817641846704817	0.19	1.005
161	180	JAX00090752	JAX00482349	20	4654990	4919499	chr2	0.779427568134109	0.21	1.005
181	200	JAX00482351	JAX00090783	20	4921778	5072487	chr2	0.764408066311579	0.225	1.005
201	220	JAX00482380	JAX00090797	20	5076174	5261786	chr2	0.767583144280393	0.23	1.005
221	240	JAX00090798	JAX00482450	20	5262338	5455372	chr2	0.756299878499033	0.24	1.005
241	260	JAX00482453	JAX00482489	20	5465751	5659513	chr2	0.677675053796289	0.29	1.005
261	280	JAX00482490	JAX00482519	20	5659930	5855554	chr2	0.641418226298485	0.305	1.005
281	300	UNC2504669	JAX00482542	20	5873265	6087776	chr2	0.623158391615312	0.285	1.005
301	320	JAX00482544	JAX00090873	20	6088460	6263499	chr2	0.627609380589416	0.285	1.005
321	340	UNC2510239	JAX00482597	20	6274453	6483485	chr2	0.662336402531682	0.27	1.005
341	360	JAX00482600	JAX00482624	20	6491729	6665886	chr2	0.717805399913119	0.27	1.005
361	380	JAX00482625	JAX00482663	20	6666566	6977305	chr2	0.681990515467315	0.28	1.005
381	400	JAX00482664	JAX00482709	20	6980776	7311189	chr2	0.612300680342421	0.315	1.005
401	420	JAX00482710	JAX00090991	20	7312030	7862581	chr2	0.629003470537345	0.32	1.005
421	440	JAX00090992	JAX00482833	20	7902913	8269100	chr2	0.666534567314042	0.29	1.005
441	460	JAX00482835	UNC2538571	20	8273570	8625685	chr2	0.629580000812099	0.315	1.005
461	480	UNC2538884	JAX00482900	20	8654853	8881070	chr2	0.674758668261416	0.31	1.005
481	500	JAX00482904	JAX00091085	20	8884963	9142225	chr2	0.858300770995189	0.195	1.005
501	520	JAX00482942	UNC2547700	20	9142661	9370029	chr2	0.790321576051253	0.23	1.005
521	540	JAX00482995	JAX00483033	20	9382281	9559862	chr2	0.75545973338588	0.225	1.005
541	560	JAX00091119	JAX00483069	20	9590576	9752280	chr2	0.776344061626781	0.205	1.005
561	580	UNC020007086	JAX00483106	20	9765883	9957335	chr2	0.267493004821376	0.62	1.005
581	600	JAX00483111	JAX00483156	20	9961863	10175848	chr2	0.270458304065113	0.61	1.005
601	620	JAX00483162	JAX00483211	20	10199515	10375575	chr2	0.48885455825995	0.38	1.005
621	640	UNC2562750	JAX00091196	20	10388678	10619844	chr2	0.523275930009827	0.35	1.005
641	660	UNC2565361	JAX00483287	20	10631582	10804716	chr2	0.532503731463101	0.35	1.005
661	680	JAX00483289	JAX00091225	20	10808117	10965847	chr2	0.511952214295914	0.375	1.005
681	700	JAX00483322	JAX00483358	20	10999308	11198497	chr2	0.422140498780284	0.405	1.005
701	720	UNC2574595	UNC2579647	20	11206470	11549988	chr2	0.424224578787776	0.405	1.005
721	740	JAX00483411	JAX00483439	20	11559315	11686765	chr2	0.427177799532866	0.405	1.005
741	760	JAX00483441	JAX00483478	20	11697615	11938268	chr2	0.519208508406862	0.345	1.005
761	780	JAX00483479	JAX00483510	20	11938483	12045930	chr2	0.539511632352744	0.3	1.005
781	800	JAX00483511	UNC2590872	20	12049046	12297978	chr2	0.536896134469017	0.28	1.005
801	820	JAX00483547	UNC2594189	20	12312634	12634030	chr2	0.540148153825866	0.28	1.005
821	840	JAX00483598	JAX00483618	20	12650438	12812466	chr2	0.542060273549876	0.28	1.005
841	860	JAX00483620	JAX00483660	20	12814244	13051650	chr2	0.545226459885585	0.28	1.005
861	880	JAX00483663	UNC2601602	20	13053215	13210846	chr2	0.684676773377429	0.225	1.005
881	900	JAX00483700	JAX00483747	20	13234035	13513146	chr2	0.7511998092423	0.19	1.005
901	920	UNC2605774	JAX00483779	20	13521127	13698088	chr2	0.681954610311624	0.215	1.005
921	940	JAX00091427	JAX00483799	20	13703024	13962851	chr2	0.671929824423988	0.225	1.005
941	960	JAX00483802	JAX00483840	20	13967026	14197394	chr2	0.673403251281137	0.225	1.005
961	980	UNC2614353	JAX00215656	20	14197997	14472437	chr2	0.676116174629895	0.22	1.005
981	1000	JAX00215657	JAX00483887	20	14472565	14633947	chr2	0.670905980308061	0.225	1.005
1001	1020	UNC2620134	JAX00091513	20	14642060	14825217	chr2	0.65048923270263	0.225	1.005
1021	1040	JAX00483905	JAX00091535	20	14834894	15143121	chr2	0.462614396296023	0.355	1.005
1041	1060	JAX00091537	UNC2629670	20	15145335	15408129	chr2	0.481127769475071	0.335	1.005
1061	1080	UNC2629751	JAX00483982	20	15416327	15646607	chr2	0.592933605739874	0.275	1.005
1081	1100	JAX00483983	JAX00091594	20	15646849	15900646	chr2	0.46847333872381	0.345	1.005
1101	1120	JAX00484013	UNC2638779	20	15927818	16145592	chr2	0.432069372282419	0.355	1.005
1121	1140	JAX00091611	JAX00484055	20	16146770	16409097	chr2	0.425264530498365	0.35	1.005
1141	1160	JAX00215707	JAX00091650	20	16410863	16663513	chr2	0.442988489078551	0.34	1.005
1161	1180	JAX00484084	JAX00484108	20	16682095	16987831	chr2	0.480550991763203	0.315	1.005
1181	1200	JAX00484113	UNC2650787	20	17014272	17268917	chr2	0.588501961211203	0.24	1.005
1201	1220	JAX00484141	JAX00484172	20	17278944	17491544	chr2	0.591078640076517	0.24	1.005
1221	1240	JAX00484173	JAX00484211	20	17491772	17734262	chr2	0.604790690683579	0.235	1.005
1241	1260	UNC2656197	JAX00091751	20	17736463	18020412	chr2	0.518058403969467	0.315	1.005
1261	1280	JAX00091753	UNC2663264	20	18022323	18395947	chr2	0.512365420668879	0.33	1.005
1281	1300	JAX00484293	JAX00091796	20	18413616	18622318	chr2	0.525505067939199	0.31	1.005
1301	1320	JAX00091797	JAX00484396	20	18626523	18877396	chr2	0.536394652959888	0.295	1.005
1321	1340	JAX00091816	UNC2672737	20	18879287	19091986	chr2	0.535859604837131	0.295	1.005
1341	1360	JAX00484436	JAX00091844	20	19097606	19261990	chr2	0.519076202824269	0.31	1.005
1361	1380	UNC2674607	JAX00484503	20	19263980	19431596	chr2	0.51127804521962	0.32	1.005
1381	1400	JAX00484504	UNC2677765	20	19431708	19531816	chr2	0.510982367712055	0.32	1.005
1401	1420	JAX00091865	UNC020369170	20	19536009	19719898	chr2	0.510098097658772	0.32	1.005
1421	1440	UNC2680599	JAX00484580	20	19727225	19812970	chr2	0.500822159200317	0.325	1.005
1441	1460	JAX00484581	JAX00484626	20	19850261	20061746	chr2	0.50135051460234	0.325	1.005
1461	1480	UNC2685974	JAX00484663	20	20061954	20297229	chr2	0.501950394962342	0.325	1.005
1481	1500	JAX00484667	JAX00484706	20	20301715	20492862	chr2	0.502374665656853	0.325	1.005
1501	1520	UNC2693356	JAX00484748	20	20498810	20671088	chr2	0.50282071453617	0.325	1.005
1521	1540	JAX00091950	JAX00091962	20	20675970	20842156	chr2	0.503160024351602	0.325	1.005
1541	1560	JAX00091963	JAX00484826	20	20842253	20962604	chr2	0.502932879950159	0.32	1.005
1561	1580	JAX00484827	JAX00484866	20	20963591	21178770	chr2	0.513169006686836	0.32	1.005
1581	1600	JAX00484868	JAX00484899	20	21180851	21407950	chr2	0.595197763211103	0.27	1.005
1601	1620	JAX00092004	JAX00092024	20	21420162	21652092	chr2	0.566384761165718	0.275	1.005
1621	1640	JAX00484937	JAX00484985	20	21652789	21942458	chr2	0.519574038821183	0.32	1.005
1641	1660	JAX00484990	JAX00485034	20	21946009	22329445	chr2	0.510154052015208	0.325	1.005
1661	1680	UNC2721092	JAX00485078	20	22344845	22540016	chr2	0.48357283266379	0.34	1.005
1681	1700	JAX00485080	JAX00485108	20	22543915	22864548	chr2	0.499459394559056	0.335	1.005
1701	1720	UNC2727122	JAX00485137	20	22878794	23182935	chr2	0.506330794861162	0.335	1.005
1721	1740	UNC2730682	JAX00485179	20	23199301	23716251	chr2	0.51949534038419	0.32	1.005
1741	1760	JAX00485183	JAX00485206	20	23730329	23957111	chr2	0.522502581679436	0.32	1.005
1761	1780	JAX00092192	JAX00485245	20	23957818	24263211	chr2	0.533483461691926	0.315	1.005
1781	1800	JAX00485249	UNC2746387	20	24280344	24502919	chr2	0.531544104052816	0.315	1.005
1801	1820	JAX00485297	JAX00092240	20	24503484	24616133	chr2	0.532705992515305	0.31	1.005
1821	1840	UNC2748281	JAX00485353	20	24620575	24700912	chr2	0.515837555398065	0.33	1.005
1841	1860	JAX00485356	UNC2750679	20	24706032	24796545	chr2	0.506027162509314	0.34	1.005
1861	1880	JAX00092254	JAX00485421	20	24824801	24979311	chr2	0.486701241699611	0.34	1.005
1881	1900	JAX00485429	JAX00485472	20	25000026	25329346	chr2	0.470435702548518	0.37	1.005
1901	1920	JAX00485473	JAX00485530	20	25330502	25554946	chr2	0.429028824383827	0.395	1.005
1921	1940	UNC2759890	JAX00092326	20	25557918	25763378	chr2	0.374560229410235	0.445	1.005
1941	1960	UNC2763022	UNC2764707	20	25769887	25909581	chr2	0.373680922246258	0.445	1.005
1961	1980	JAX00485605	UNC2766637	20	25916306	26071166	chr2	0.355748939344025	0.455	1.005
1981	2000	JAX00092349	JAX00485665	20	26071809	26209265	chr2	0.32946202090088	0.49	1.005
2001	2020	JAX00092360	JAX00092372	20	26224514	26374333	chr2	0.349596659296645	0.475	1.005
2021	2040	JAX00485706	JAX00485733	20	26385485	26619800	chr2	0.352165404056171	0.475	1.005
2041	2060	UNC2772858	JAX00485777	20	26639734	26938236	chr2	0.355431692098128	0.475	1.005
2061	2080	JAX00485779	JAX00485823	20	26941556	27074554	chr2	0.364824951587931	0.46	1.005
2081	2100	UNC2777947	JAX00485877	20	27075940	27221935	chr2	0.379343055888298	0.45	1.005
2101	2120	JAX00092437	JAX00485923	20	27246886	27479793	chr2	0.374359052672623	0.45	1.005
2121	2140	JAX00485925	UNC2785252	20	27482906	27604891	chr2	0.359130357415407	0.47	1.005
2141	2160	JAX00215955	JAX00486001	20	27607618	27762080	chr2	0.355445164204563	0.48	1.005
2161	2180	UNC2787828	JAX00486052	20	27771127	27870519	chr2	0.355143118456402	0.48	1.005
2181	2200	JAX00092484	JAX00486099	20	27871620	28006662	chr2	0.354844521051286	0.48	1.005
2201	2220	UNC2792471	JAX00486133	20	28022291	28142475	chr2	0.35451429702193	0.48	1.005
2221	2240	JAX00092505	UNC2796091	20	28144658	28255875	chr2	0.364818230044492	0.455	1.005
2241	2260	UNC2796331	JAX00486189	20	28275589	28435057	chr2	0.386493751794411	0.42	1.005
2261	2280	JAX00486190	JAX00486213	20	28436220	28633521	chr2	0.386202228910548	0.42	1.005
2281	2300	UNC2800778	JAX00092562	20	28677170	28902985	chr2	0.293344491962985	0.53	1.005
2301	2320	UNC2803172	JAX00092580	20	28904618	29132002	chr2	0.266564798577587	0.555	1.005
2321	2340	JAX00486277	JAX00486309	20	29161348	29428227	chr2	0.382195433119921	0.43	1.005
2341	2360	JAX00486311	JAX00486352	20	29433875	29668914	chr2	0.4100716855747	0.42	1.005
2361	2380	JAX00486353	JAX00092638	20	29670336	29929942	chr2	0.466395436096956	0.38	1.005
2381	2400	JAX00092643	UNC2819023	20	29968274	30447927	chr2	0.448241488991828	0.38	1.005
2401	2420	UNC2819709	JAX00486512	20	30502285	30864315	chr2	0.396658207695514	0.43	1.005
2421	2440	JAX00092709	JAX00486552	20	30864998	31062072	chr2	0.396262266713245	0.445	1.005
2441	2460	JAX00486557	JAX00092749	20	31094194	31412972	chr2	0.427362018027627	0.415	1.005
2461	2480	JAX00092750	JAX00486647	20	31413028	31751001	chr2	0.374714754344271	0.455	1.005
2481	2500	UNC2833977	UNC2837930	20	31766216	32233066	chr2	0.284755463827293	0.54	1.005
2501	2520	JAX00216064	JAX00486751	20	32287385	32677180	chr2	0.192104004523094	0.64	1.005
2521	2540	JAX00486752	JAX00486779	20	32677292	32959772	chr2	0.19066542210197	0.635	1.005
2541	2560	JAX00486780	UNC2847646	20	32990106	33317171	chr2	0.189259438469905	0.645	1.005
2561	2580	JAX00092895	JAX00486856	20	33346709	33533836	chr2	0.187245817465336	0.65	1.005
2581	2600	JAX00486859	JAX00092926	20	33536920	33757363	chr2	0.185887861850981	0.65	1.005
2601	2620	JAX00092928	UNC2854050	20	33780214	33929009	chr2	0.191035501047885	0.64	1.005
2621	2640	JAX00486944	JAX00216108	20	33946272	34269038	chr2	0.559366925459939	0.33	1.005
2641	2660	UNC2856758	UNC2858553	20	34276264	34475025	chr2	0.738211212082873	0.225	1.005
2661	2680	JAX00092981	JAX00487044	20	34482728	34741579	chr2	0.620085317351439	0.29	1.005
2681	2700	JAX00093001	JAX00487080	20	34774584	35072115	chr2	0.593166931910449	0.3	1.005
2701	2720	JAX00093025	JAX00093054	20	35077073	35455213	chr2	0.498849759891583	0.35	1.005
2721	2740	UNC2870662	JAX00487171	20	35473229	35653380	chr2	0.243039588090588	0.575	1.005
2741	2760	JAX00487173	JAX00487213	20	35693156	35949453	chr2	0.176835015872457	0.66	1.005
2761	2780	JAX00093092	JAX00487242	20	35975519	36159851	chr2	0.161777428238483	0.67	1.005
2781	2800	JAX00093106	JAX00487277	20	36176678	36667985	chr2	0.172566280038823	0.66	1.005
2801	2820	JAX00487280	JAX00093171	20	36670115	37044397	chr2	0.187606523364006	0.65	1.005
2821	2840	JAX00487319	UNC020019651	20	37067793	37404648	chr2	0.187190032997309	0.645	1.005
2841	2860	JAX00487342	JAX00487387	20	37420383	37762585	chr2	0.245156198562587	0.56	1.005
