from	to	from.marker	to.marker	width	from.bp	to.bp	chromosome	logP	pointwise.permute.pval	genomewide.permute.pval
11681	11700	JAX00505162	UNC4079237	20	139074282	139304316	chr2	1.93047855236105	0	2
11701	11720	JAX00100761	UNC4082030	20	139319666	139558960	chr2	1.92955840316489	0	2
11721	11740	JAX00100783	JAX00100798	20	139580847	139802548	chr2	1.91804691221914	0	2
11741	11760	JAX00218379	JAX00505315	20	139829959	140118308	chr2	1.89638291520619	0	2
11761	11780	JAX00100822	JAX00100836	20	140126674	140325527	chr2	1.8228534671581	0	2
11781	11800	JAX00505343	UNC4096238	20	140325888	140656739	chr2	1.79795556048757	0	2
11801	11820	JAX00505389	JAX00505426	20	140657017	140820468	chr2	1.79399917597758	0	2
11821	11840	JAX00505434	JAX00505483	20	140830157	140996931	chr2	1.79136840134839	0	2
11841	11860	JAX00505486	JAX00218401	20	141031767	141220624	chr2	1.78689641200884	0	2
11861	11880	UNC4104208	JAX00505541	20	141229470	141492624	chr2	1.75340790458898	0	2
11881	11900	JAX00505542	JAX00505570	20	141502602	141765056	chr2	1.71083547526926	0	2
11901	11920	JAX00505575	JAX00100962	20	141778435	141995298	chr2	1.77625372749708	0	2
11921	11940	UNC4114650	JAX00505644	20	142047216	142154154	chr2	1.6765163704611	0	2
11941	11960	JAX00100973	JAX00100990	20	142154229	142346822	chr2	1.71659241038416	0	2
11961	11980	JAX00505673	JAX00505717	20	142375295	142533507	chr2	1.73476693602865	0	2
11981	12000	JAX00101004	UNC4123656	20	142551122	142735458	chr2	1.72150733361579	0	2
12001	12020	JAX00505756	JAX00101027	20	142735636	142865589	chr2	1.63939939690247	0	2
12021	12040	JAX00101029	JAX00101053	20	142865847	143196617	chr2	1.72024634021875	0	2
12041	12060	JAX00505837	UNC4131719	20	143229458	143374336	chr2	1.76464873214524	0	2
12061	12080	JAX00101066	JAX00101082	20	143378414	143595088	chr2	1.77389809049378	0	2
12081	12100	JAX00505917	JAX00505961	20	143604436	143792377	chr2	1.71670028717947	0	2
12101	12120	UNC4138778	JAX00101108	20	143798950	143946600	chr2	1.53799746491555	0	2
12121	12140	JAX00506002	JAX00101127	20	143947382	144179654	chr2	1.53546891783849	0	2
12141	12160	JAX00101128	JAX00506078	20	144197720	144442264	chr2	1.52040640403133	0	2
12161	12180	JAX00506080	UNC020215912	20	144462008	144692145	chr2	1.49603464539785	0	2
12181	12200	JAX00506130	JAX00506161	20	144712692	144931132	chr2	1.44338751239185	0	2
12201	12220	JAX00506163	JAX00101195	20	144934384	145112864	chr2	1.44132591978097	0	2
12221	12240	JAX00101196	JAX00218476	20	145112882	145315542	chr2	1.39330648016329	0	2
12241	12260	JAX00101211	UNC4158153	20	145325061	145431012	chr2	1.36178523918596	0	2
12261	12280	JAX00506281	JAX00101234	20	145456963	145627009	chr2	1.3952026928382	0	2
12281	12300	JAX00189075	JAX00101251	20	145648985	145850186	chr2	1.42030027791884	0	2
12301	12320	JAX00101252	JAX00506398	20	145869326	146107369	chr2	1.3562262291031	0	2
12321	12340	JAX00506399	JAX00101289	20	146108064	146339519	chr2	1.31450539959601	0	2
12341	12360	JAX00101290	JAX00506463	20	146339671	146536637	chr2	1.27868803525658	0	2
12361	12380	JAX00506469	JAX00101320	20	146552191	146761197	chr2	1.16106827307369	0	2
12381	12400	UNC4172984	JAX00506534	20	146761242	147061166	chr2	1.16896873502061	0	2
12401	12420	UNC4176212	JAX00101354	20	147062022	147218295	chr2	1.29074271560593	0	2
12421	12440	UNC4178647	UNC4181145	20	147230890	147401158	chr2	1.25612038430053	0	2
12441	12460	UNC4181343	JAX00101376	20	147410678	147509955	chr2	1.29608236996778	0	2
12461	12480	JAX00101377	JAX00506681	20	147510045	147682653	chr2	1.53510564031763	0	2
12481	12500	JAX00101389	JAX00218496	20	147683223	147772284	chr2	1.64828021153388	0	2
12501	12520	UNC4186400	UNC4188373	20	147777484	147920298	chr2	1.6636413978227	0	2
12521	12540	UNC4188575	JAX00506766	20	147932875	148030438	chr2	1.57893615125954	0	2
12541	12560	JAX00101416	UNC4192115	20	148032574	148191232	chr2	1.52860974899635	0	2
12561	12580	JAX00101426	JAX00506805	20	148194006	148341192	chr2	1.39635352571384	0	2
12581	12600	UNC4194021	JAX00506836	20	148342781	148431807	chr2	1.37658978095537	0	2
12601	12620	JAX00101446	JAX00506866	20	148448168	148579092	chr2	1.26808844971469	0	2
12621	12640	JAX00506873	JAX00506935	20	148581982	148824838	chr2	0.72914634023952	0	2
12641	12660	JAX00506948	JAX00507021	20	148905246	149276327	chr2	0.731605405583698	0	2
12661	12680	JAX00101508	JAX00101525	20	149296132	149555826	chr2	0.756281870298116	0	2
12681	12700	JAX00189076	JAX00507111	20	149561210	149810230	chr2	0.787155060422126	0	2
12701	12720	JAX00507113	JAX00507163	20	149814495	150317206	chr2	0.784744997064401	0	2
12721	12740	UNC4223613	JAX00507209	20	150340723	150587804	chr2	0.865248121035709	0	2
12741	12760	JAX00101605	UNC4228626	20	150609584	150731563	chr2	0.989610549443132	0	2
12761	12780	JAX00507244	JAX00218545	20	150757455	150835838	chr2	0.727334119857673	0	2
12781	12800	UNC4230433	JAX00507364	20	150844593	151436171	chr2	0.761939366878664	0	2
12801	12820	UNC4232834	JAX00101688	20	151449314	151703950	chr2	0.829564129960965	0	2
12821	12840	UNC4236647	JAX00507478	20	151720628	151986404	chr2	1.04577382023923	0	2
12841	12860	UNC4240403	JAX00507525	20	152022486	152353330	chr2	1.17147702205697	0	2
12861	12880	UNC4243676	JAX00507561	20	152384059	152577265	chr2	1.12077994931157	0	2
12881	12900	UNC4246151	JAX00507618	20	152591149	152815066	chr2	1.02694602232578	0	2
12901	12920	UNC4248632	JAX00101786	20	152830770	153033622	chr2	1.02545137052313	0	2
12921	12940	JAX00101787	JAX00507688	20	153043566	153227758	chr2	1.02479378459017	0	2
12941	12960	JAX00507689	JAX00101821	20	153228073	153482907	chr2	0.857655183375368	0	2
12961	12980	JAX00507736	JAX00507813	20	153486369	153723324	chr2	0.848409000749598	0	2
12981	13000	JAX00507816	JAX00101846	20	153727751	153836756	chr2	0.848102082129726	0	2
13001	13020	JAX00507890	JAX00101865	20	153842106	154083257	chr2	0.841529056147256	0	2
13021	13040	JAX00507936	JAX00101886	20	154083768	154352652	chr2	0.84552667118001	0	2
13041	13060	JAX00507982	JAX00508023	20	154361684	154507752	chr2	0.846583241519969	0	2
13061	13080	JAX00101899	JAX00508069	20	154513448	154672449	chr2	0.847190132110746	0	2
13081	13100	JAX00508071	UNC4274917	20	154687115	154954976	chr2	0.847602538625025	0	2
13101	13120	UNC4275170	JAX00508143	20	154985420	155135311	chr2	0.841892269235545	0	2
13121	13140	UNC4277103	JAX00508177	20	155159015	155379106	chr2	0.819700213626989	0	2
13141	13160	JAX00508180	JAX00508205	20	155384961	155561518	chr2	0.819812996707049	0	2
13161	13180	JAX00101979	JAX00101990	20	155588012	155748762	chr2	0.771813525350622	0	2
13181	13200	JAX00101991	UNC4286456	20	155748803	155968756	chr2	0.745941353031352	0	2
13201	13220	JAX00102008	UNC4288422	20	155975206	156190045	chr2	0.738197148274671	0	2
13221	13240	JAX00102024	JAX00102040	20	156194170	156409946	chr2	0.810053153381681	0	2
13241	13260	JAX00102041	JAX00102057	20	156424948	156642942	chr2	0.803819455627935	0	2
13261	13280	JAX00508400	UNC4297878	20	156651740	156947625	chr2	0.664024463466459	0	2
13281	13300	JAX00102082	JAX00508477	20	156964056	157211478	chr2	0.856316442415623	0	2
13301	13320	JAX00508478	JAX00102115	20	157211761	157392754	chr2	0.718806124426619	0	2
13321	13340	UNC4303030	JAX00102129	20	157435748	157595098	chr2	0.78675202159113	0	2
13341	13360	UNC4305092	JAX00508607	20	157617961	157811855	chr2	0.781004904240283	0	2
13361	13380	JAX00508609	JAX00508663	20	157813927	158019254	chr2	0.776941342767345	0	2
13381	13400	JAX00508665	JAX00508721	20	158019364	158176263	chr2	0.731518827157141	0	2
13401	13420	JAX00508723	JAX00508756	20	158177496	158344700	chr2	0.606635200046185	0	2
13421	13440	JAX00508757	JAX00218636	20	158344775	158467050	chr2	0.584002715021365	0	2
13441	13460	JAX00508821	JAX00102204	20	158475386	158592469	chr2	0.551831224254087	0	2
13461	13480	UNC4319268	JAX00508899	20	158593885	158650367	chr2	0.540886042166244	0	2
13481	13500	JAX00508900	JAX00508950	20	158652296	158781849	chr2	0.522989382766931	0	2
13501	13520	JAX00508954	UNC4325496	20	158793498	158921871	chr2	0.354118302777474	0	2
13521	13540	JAX00508998	JAX00509031	20	158927127	159015500	chr2	0.0993800576201391	1	2
13541	13560	JAX00509032	UNC4328837	20	159016276	159132940	chr2	0.12001870221404	1	2
13561	13580	UNC4329111	JAX00509094	20	159151984	159273029	chr2	0.220439225206945	0	2
13581	13600	JAX00509095	UNC4332620	20	159273416	159384378	chr2	0.296090970091449	0	2
13601	13620	JAX00509127	JAX00509157	20	159384624	159489047	chr2	0.385669199156968	0	2
13621	13640	JAX00509158	JAX00102276	20	159489186	159540910	chr2	0.476468374422317	0	2
13641	13660	UNC4335707	UNC4338357	20	159547267	159710204	chr2	0.400941890725313	0	2
13661	13680	JAX00509222	UNC4339673	20	159711357	159816315	chr2	0.253762632374446	0	2
13681	13700	JAX00509262	JAX00509295	20	159819888	159989135	chr2	0.251525621103991	0	2
13701	13720	JAX00102310	JAX00218684	20	160005520	160238118	chr2	0.246107843826845	0	2
13721	13740	UNC4345268	JAX00102344	20	160242090	160467252	chr2	0.19892259978685	0	2
13741	13760	JAX00102345	UNC4349967	20	160467647	160667576	chr2	0.112288768922791	2	2
13761	13780	JAX00102360	JAX00509460	20	160673110	160921861	chr2	0.110003695916656	2	2
13781	13800	JAX00509462	UNC4355718	20	160922524	161130898	chr2	0.110059481511452	2	2
13801	13820	JAX00102396	JAX00102406	20	161150736	161278834	chr2	0.109555642414568	2	2
13821	13840	JAX00509542	JAX00509606	20	161303178	161532673	chr2	0.109517920876033	2	2
13841	13860	JAX00102425	UNC4363750	20	161536274	161667274	chr2	0.109386588296405	2	2
13861	13880	JAX00509653	JAX00509697	20	161700880	161786558	chr2	0.0939426365009332	2	2
13881	13900	UNC4366136	JAX00509728	20	161809451	161912631	chr2	0.102591463971225	2	2
13901	13920	JAX00509729	JAX00509766	20	161912773	162054459	chr2	0.101324811204355	2	2
13921	13940	JAX00509776	JAX00509820	20	162059754	162225555	chr2	0.100895790682832	2	2
13941	13960	JAX00509824	JAX00102492	20	162229744	162440895	chr2	0.101149769598454	2	2
13961	13980	JAX00102493	JAX00509933	20	162442484	162568265	chr2	0.0940411841498997	2	2
13981	14000	JAX00509938	JAX00509987	20	162582118	162747825	chr2	0.094025553397947	2	2
14001	14020	JAX00509990	UNC4384452	20	162748833	162973408	chr2	0.0940051020089532	2	2
14021	14040	JAX00102534	UNC4386559	20	162982123	163111792	chr2	0.10554409969203	2	2
14041	14060	JAX00510059	JAX00510091	20	163141023	163296122	chr2	0.113926474980872	2	2
14061	14080	JAX00102557	JAX00510132	20	163313038	163550135	chr2	0.1147112747248	2	2
14081	14100	JAX00510133	backupUNC020550169	20	163555502	163648332	chr2	0.115967731376382	2	2
14101	14120	JAX00102583	JAX00510256	20	163654137	163891196	chr2	0.106883906596649	2	2
14121	14140	JAX00510258	JAX00102618	20	163907375	164125304	chr2	0.0828524381846706	2	2
14141	14160	JAX00510298	JAX00218764	20	164144127	164362676	chr2	0.0572008932528123	2	2
14161	14180	JAX00510350	UNC4407671	20	164364038	164517966	chr2	0.0503586665775168	2	2
14181	14200	JAX00510396	UNC4410972	20	164540925	164791844	chr2	0.0454012679962693	2	2
14201	14220	JAX00510448	UNC4413632	20	164843651	164987247	chr2	0.0416640556169428	2	2
14221	14240	JAX00510500	JAX00102697	20	164989265	165169949	chr2	0.0366381933202078	2	2
14241	14260	UNC4416162	UNC4419352	20	165172686	165383694	chr2	0.0553639189882848	2	2
14261	14280	UNC4419990	UNC4423325	20	165429834	165629880	chr2	0.0372859869411767	2	2
14281	14300	JAX00510617	UNC4425975	20	165647379	165804533	chr2	0.0385222420603118	2	2
14301	14320	JAX00510656	JAX00102755	20	165806565	165954618	chr2	0.0396232876740955	2	2
14321	14340	UNC4428159	JAX00102775	20	165970866	166204456	chr2	0.0653307969308516	2	2
14341	14360	UNC4432207	JAX00510776	20	166205321	166350272	chr2	0.0390982222813783	2	2
14361	14380	UNC4435213	UNC4439585	20	166364123	166634118	chr2	0.0434924585189716	2	2
14381	14400	JAX00102808	UNC4441419	20	166635853	166843481	chr2	0.0475772983403649	2	2
14401	14420	JAX00510854	UNC4444616	20	166853332	167118530	chr2	0.0623016576111508	1	2
14421	14440	JAX00510893	UNC4446197	20	167141645	167285226	chr2	0.0570841406924028	2	2
14441	14460	JAX00510915	JAX00102872	20	167296001	167506898	chr2	0.0583330774549118	2	2
14461	14480	JAX00510943	JAX00510985	20	167541436	167801742	chr2	0.0708965477404925	2	2
14481	14500	JAX00510988	JAX00102910	20	167819674	167995694	chr2	0.0945958647412023	2	2
14501	14520	JAX00511016	backupUNC020280159	20	167997844	168258339	chr2	0.0631229015143943	2	2
14521	14540	JAX00511056	JAX00102939	20	168260906	168400977	chr2	0.0514167989680251	1	2
14541	14560	UNC4459298	JAX00102957	20	168407726	168633593	chr2	0.04625152516479	1	2
14561	14580	JAX00102958	UNC4467163	20	168634868	168873868	chr2	0.122096292173319	1	2
14581	14600	JAX00511195	JAX00511228	20	168880649	169029081	chr2	0.0894476538538993	1	2
14601	14620	JAX00511230	JAX00511283	20	169033978	169196134	chr2	0.0744852792846105	1	2
14621	14640	JAX00103001	JAX00511335	20	169220515	169327937	chr2	0.0830490970547689	1	2
14641	14660	UNC4475620	UNC4478012	20	169335225	169464659	chr2	0.109710643882182	1	2
14661	14680	JAX00511372	UNC020284970	20	169468946	169595691	chr2	0.12437025664078	1	2
14681	14700	JAX00511410	UNC4482166	20	169599455	169712135	chr2	0.130632392129078	1	2
14701	14720	JAX00189098	UNC4485278	20	169724930	169896548	chr2	0.130034758591845	1	2
14721	14740	JAX00511485	JAX00511504	20	169923195	170106022	chr2	0.159911599957135	1	2
14741	14760	JAX00103068	JAX00103083	20	170112415	170314698	chr2	0.608041879524868	0	2
14761	14780	UNC4491971	UNC4494448	20	170331446	170446727	chr2	0.697933712137153	1	2
14781	14800	JAX00511563	JAX00511587	20	170456483	170613904	chr2	0.494741746579381	1	2
14801	14820	JAX00511588	UNC4500408	20	170616859	170775587	chr2	0.462889426572894	1	2
14821	14840	UNC4500803	JAX00218916	20	170796535	170899082	chr2	0.431116888594887	1	2
14841	14860	UNC4503036	UNC4505182	20	170905542	171043699	chr2	0.402588112205215	1	2
14861	14880	UNC4505252	UNC4507594	20	171049253	171178417	chr2	0.373984830310529	1	2
14881	14900	JAX00511677	UNC4509485	20	171179555	171285786	chr2	0.349110198188011	1	2
14901	14920	UNC4509525	JAX00511726	20	171292529	171442474	chr2	0.199255396458261	1	2
14921	14940	UNC4511938	UNC4514191	20	171449454	171615204	chr2	0.154997327805182	1	2
14941	14960	UNC4514416	UNC4517298	20	171633865	171832368	chr2	0.64753728716739	0	2
14961	14980	JAX00103196	UNC4520865	20	171841887	172044821	chr2	0.73386873600267	0	2
14981	15000	JAX00511833	UNC4524262	20	172053715	172243867	chr2	0.792457593339903	0	2
15001	15020	JAX00511868	JAX00103236	20	172259318	172365145	chr2	0.781366540585818	0	2
15021	15040	JAX00103239	JAX00511911	20	172385297	172532037	chr2	0.771082936973854	0	2
15041	15060	JAX00511913	UNC4531183	20	172532116	172652437	chr2	0.760211925305542	0	2
15061	15080	UNC4531413	JAX00511988	20	172662544	172788517	chr2	0.746304213949485	0	2
15081	15100	UNC4533764	JAX00512029	20	172789634	172950280	chr2	0.731402634180386	0	2
15101	15120	JAX00512033	JAX00512064	20	172952529	173091184	chr2	0.71412615691962	0	2
15121	15140	UNC4539069	JAX00103299	20	173105043	173241025	chr2	0.69766145538932	0	2
15141	15160	JAX00512113	JAX00512149	20	173252001	173379811	chr2	0.658779261381958	0	2
15161	15180	JAX00103311	JAX00512172	20	173399435	173557902	chr2	1.12335406638384	0	2
15181	15200	UNC4546333	JAX00512205	20	173570726	173761985	chr2	1.25863697814469	0	2
15201	15220	JAX00103339	UNC4550317	20	173762546	173928627	chr2	1.41689378032507	0	2
15221	15240	JAX00218989	UNC4552644	20	173950532	174156880	chr2	1.38350824200258	0	2
15241	15260	JAX00103368	UNC4554723	20	174160377	174292215	chr2	1.3757338022128	0	2
15261	15280	JAX00512312	JAX00512340	20	174294795	174449763	chr2	1.3580795875074	0	2
15281	15300	JAX00103388	JAX00103400	20	174453352	174593001	chr2	1.31863263321184	0	2
15301	15320	UNC4559333	JAX00512412	20	174614759	174732004	chr2	1.35213190534957	0	2
15321	15340	JAX00512417	JAX00512483	20	174756302	178053791	chr2	1.51642201001026	0	2
15341	15360	JAX00512491	JAX00103474	20	178065715	178226996	chr2	1.51513006009274	0	2
15361	15380	UNC4567419	JAX00103483	20	178237633	178349647	chr2	1.50083686243572	0	2
15381	15400	UNC4569394	JAX00512658	20	178358233	178527350	chr2	1.50018242052084	0	2
15401	15420	JAX00512669	JAX00512763	20	178539847	178703846	chr2	1.50005415602405	0	2
15421	15440	JAX00512766	JAX00512797	20	178710897	178809711	chr2	1.40004136316154	0	2
15441	15460	JAX00103518	UNC4577676	20	178810018	178861408	chr2	1.17726483248718	0	2
15461	15480	UNC4577736	UNC4578587	20	178863711	178916110	chr2	1.14975790216371	0	2
15481	15500	JAX00512841	JAX00512873	20	178918489	178966748	chr2	1.15036593672772	0	2
15501	15520	UNC4579449	JAX00512892	20	178968368	179028855	chr2	1.15080238755537	0	2
15521	15540	UNC4580581	UNC4582209	20	179033066	179122448	chr2	1.15153193730084	0	2
15541	15560	JAX00512937	JAX00512973	20	179128945	179285563	chr2	1.15276619399244	0	2
15561	15580	JAX00512974	JAX00513030	20	179286657	179411993	chr2	1.15413016001869	0	2
15581	15600	UNC020300314	JAX00103574	20	179412726	179549831	chr2	1.15997715287557	0	2
15601	15620	UNC4588588	JAX00513126	20	179556799	179704530	chr2	1.22963828056406	0	2
15621	15640	JAX00513127	JAX00513162	20	179704772	179848276	chr2	1.5833665728312	0	2
15641	15660	JAX00103597	JAX00513209	20	179860961	180023170	chr2	1.58499435402442	0	2
15661	15680	UNC4593996	JAX00513277	20	180031356	180135800	chr2	1.58687153550871	0	2
15681	15700	JAX00513281	UNC4596997	20	180144689	180251054	chr2	1.58790332798785	0	2
15701	15720	UNC4597214	JAX00513373	20	180266933	180494653	chr2	1.5898058043767	0	2
15721	15740	UNC4599374	JAX00103653	20	180521019	180611919	chr2	1.49384895687703	0	2
15741	15760	JAX00513423	JAX00513486	20	180615315	180759609	chr2	1.41174205968374	0	2
15761	15780	JAX00513489	JAX00513548	20	180761151	180931937	chr2	1.41980343107995	0	2
15781	15800	JAX00513552	JAX00513602	20	180939717	181076777	chr2	1.42940076724682	0	2
15801	15820	JAX00513603	JAX00513641	20	181076901	181303525	chr2	1.47183455138938	0	2
15821	15840	JAX00513642	UNC4608363	20	181303587	181472603	chr2	1.5929441106806	0	2
1	20	JAX00103739	JAX00513785	20	3032787	3513931	chr3	0.271622065801553	0	2
21	40	JAX00513789	JAX00103795	20	3518630	3799560	chr3	0.254772893483665	0	2
41	60	JAX00513835	JAX00513898	20	3829563	4361556	chr3	0.190519633090636	0	2
61	80	B6_rs30702264	JAX00103885	20	4365615	5036911	chr3	0.160406968793906	0	2
81	100	JAX00103887	JAX00103908	20	5078486	5356698	chr3	0.241031849313376	0	2
101	120	JAX00103910	UNC4635980	20	5357486	5594139	chr3	0.181010333967458	0	2
121	140	JAX00514104	JAX00514159	20	5600965	6008035	chr3	0.128904191388606	0	2
141	160	JAX00514161	JAX00514205	20	6019069	6316903	chr3	0.159754482980821	0	2
161	180	JAX00103985	JAX00514257	20	6362779	6674689	chr3	0.139491121582714	0	2
181	200	JAX00514259	JAX00514299	20	6683575	7015646	chr3	0.139620299473856	0	2
201	220	JAX00514301	JAX00514328	20	7018322	7245180	chr3	0.138910763667163	0	2
221	240	JAX00219173	JAX00514378	20	7264125	7553164	chr3	0.141242574152648	0	2
241	260	JAX00514382	JAX00104096	20	7571387	7839104	chr3	0.150393050944791	0	2
261	280	UNC4660281	UNC4666739	20	7864704	8241121	chr3	0.148933319204257	0	2
281	300	JAX00514500	JAX00514543	20	8268537	8556562	chr3	0.177690045853617	0	2
301	320	JAX00514551	UNC4677318	20	8617805	9001679	chr3	0.186775816172115	0	2
321	340	UNC4677341	UNC4678381	20	9004338	9078317	chr3	0.177142668423458	0	2
341	360	UNC4678429	JAX00514675	20	9082402	9317321	chr3	0.168770849712497	0	2
361	380	JAX00104203	JAX00514713	20	9320102	9552523	chr3	0.179514514813295	0	2
381	400	JAX00219226	JAX00514759	20	9552756	9727740	chr3	0.191716183003344	0	2
401	420	JAX00514770	JAX00104265	20	9756695	10128273	chr3	0.203059776617361	0	2
421	440	JAX00514837	JAX00514868	20	10146263	10313437	chr3	0.174125071388501	0	2
441	460	UNC4696231	JAX00514922	20	10317964	10561980	chr3	0.231013754298692	0	2
461	480	JAX00514926	JAX00514965	20	10576755	10887647	chr3	0.197984924015258	0	2
481	500	JAX00514966	JAX00515004	20	10888331	11241811	chr3	0.0622650717114883	1	2
501	520	JAX00104352	JAX00104389	20	11281157	11785054	chr3	0.0725328215777813	1	2
521	540	UNC4714786	JAX00515111	20	11813816	12078228	chr3	0.0736562998937904	1	2
541	560	JAX00515112	JAX00189120	20	12078829	12347429	chr3	0.0647587928122886	1	2
561	580	JAX00104433	UNC030008092	20	12350516	12638885	chr3	0.0745468241283952	1	2
581	600	JAX00515183	JAX00515245	20	12641523	12999527	chr3	0.0816776411422181	1	2
601	620	JAX00104481	JAX00515322	20	13006836	13566660	chr3	0.0821648214301651	1	2
621	640	backupJAX00515325	JAX00515392	20	13576780	13921026	chr3	0.0601119509402265	1	2
641	660	UNC4746232	JAX00104582	20	13940116	14378120	chr3	0.0893636917567425	1	2
661	680	JAX00515449	JAX00515496	20	14493649	14820685	chr3	0.213286149847674	1	2
681	700	JAX00515499	JAX00515550	20	14829975	15071777	chr3	0.206127520484012	0	2
701	720	JAX00104636	JAX00104651	20	15091280	15283227	chr3	0.201592496850466	0	2
721	740	JAX00104653	JAX00104712	20	15318017	16160658	chr3	0.232972188519707	1	2
741	760	JAX00515694	JAX00104739	20	16166409	16518101	chr3	0.101815190965079	1	2
761	780	JAX00515737	JAX00219386	20	16550406	16793741	chr3	0.0935185594185333	1	2
781	800	JAX00104758	UNC4784255	20	16806899	17130305	chr3	0.0673488032388203	1	2
801	820	JAX00104783	JAX00515839	20	17132136	17374943	chr3	0.0683155880189067	1	2
821	840	JAX00104803	JAX00104833	20	17390543	17796473	chr3	0.048033746964478	1	2
841	860	UNC4792617	UNC4796342	20	17841910	18201768	chr3	0.0479197647862963	1	2
861	880	UNC4796625	JAX00104878	20	18240134	18402009	chr3	0.0528061073905967	1	2
881	900	UNC4799475	JAX00516031	20	18429609	18610067	chr3	0.0619398291291756	1	2
901	920	JAX00516032	JAX00516077	20	18614044	18912002	chr3	0.124121626744182	1	2
921	940	JAX00516078	JAX00516111	20	18913212	19100122	chr3	0.124773781986745	1	2
941	960	JAX00516113	JAX00219448	20	19101103	19329564	chr3	0.12500881785895	1	2
961	980	JAX00516156	JAX00516211	20	19358375	19558098	chr3	0.125568620403882	1	2
981	1000	JAX00104964	JAX00104980	20	19560349	19766434	chr3	0.115426014407325	1	2
1001	1020	JAX00516250	UNC4824187	20	19794197	20077376	chr3	0.112273017846493	1	2
1021	1040	JAX00105003	JAX00516333	20	20088737	20402107	chr3	0.0808464362762532	1	2
1041	1060	UNC4829711	JAX00516384	20	20433167	20655942	chr3	0.0240050152781626	1	2
1061	1080	JAX00516388	JAX00105062	20	20676048	20845555	chr3	0.0238947320747212	1	2
1081	1100	UNC4835655	UNC4838468	20	20879120	21049676	chr3	0.0232307475079102	1	2
1101	1120	JAX00105077	UNC4841193	20	21059989	21258293	chr3	0.0226608322311864	1	2
1121	1140	JAX00105092	JAX00516529	20	21265808	21394873	chr3	0.0206500010580767	1	2
1141	1160	UNC4842969	JAX00516553	20	21394973	21529467	chr3	0.0212561749639759	1	2
1161	1180	UNC4845403	JAX00516576	20	21549419	21690523	chr3	0.0216175997244051	1	2
1181	1200	JAX00516578	UNC4850842	20	21692884	21891434	chr3	0.0140416642393846	1	2
1201	1220	JAX00516614	JAX00105166	20	21899448	22248009	chr3	0.010179894184015	1	2
1221	1240	JAX00516653	JAX00516706	20	22251609	22665696	chr3	0.0179767808319091	1	2
1241	1260	UNC4859869	JAX00516781	20	22690781	23105245	chr3	0.0118710840541603	1	2
1261	1280	JAX00516783	JAX00516835	20	23113370	23356636	chr3	0.015006085259263	1	2
1281	1300	JAX00516839	JAX00516914	20	23359897	23764107	chr3	0.0154129141951374	1	2
1301	1320	JAX00516916	JAX00516960	20	23765015	24071642	chr3	0.0098518891682986	1	2
1321	1340	JAX00219555	JAX00517012	20	24078121	24387230	chr3	0.0152632649888058	1	2
1341	1360	JAX00517017	JAX00219574	20	24413944	24715142	chr3	0.00797062037788554	1	2
1361	1380	JAX00105351	UNC4890802	20	24726232	24957231	chr3	0.00623430383964385	1	2
1381	1400	JAX00105370	UNC4892735	20	24967625	25144534	chr3	0.00766177819700563	1	2
1401	1420	JAX00517130	JAX00517152	20	25177969	25435681	chr3	0.0104719315849175	1	2
1421	1440	JAX00219592	JAX00517193	20	25461978	25667993	chr3	0.0117222724425585	1	2
1441	1460	JAX00517195	JAX00105433	20	25681367	25850594	chr3	0.019911666748102	1	2
1461	1480	JAX00517212	JAX00517253	20	25878994	26120330	chr3	0.0259823278590587	1	2
1481	1500	JAX00517254	JAX00517290	20	26126357	26240526	chr3	0.0481252298959878	1	2
1501	1520	JAX00517294	JAX00517344	20	26257112	26481655	chr3	0.0617565443922058	1	2
1521	1540	JAX00517347	JAX00105489	20	26486768	26605975	chr3	0.0613463569117435	1	2
1541	1560	UNC4908816	JAX00517416	20	26607319	26718759	chr3	0.0613077971523929	1	2
1561	1580	JAX00517417	JAX00105510	20	26722507	26893942	chr3	0.0612789907685528	1	2
1581	1600	JAX00105511	JAX00517485	20	26894333	27108668	chr3	0.0612365119350278	1	2
1601	1620	UNC4914130	JAX00105549	20	27131196	27388379	chr3	0.0611725119004485	1	2
1621	1640	JAX00517526	JAX00517556	20	27399969	27471534	chr3	0.0610547166361651	1	2
1641	1660	JAX00105555	JAX00105567	20	27471999	27651203	chr3	0.0610559967809287	1	2
1661	1680	JAX00219646	UNC4922718	20	27654652	27806470	chr3	0.0867487814474635	1	2
1681	1700	JAX00105581	UNC4924377	20	27806921	27918611	chr3	0.0901137820106461	1	2
1701	1720	JAX00517678	UNC4926601	20	27929583	28062968	chr3	0.0575627640765514	1	2
1721	1740	UNC4926757	JAX00517732	20	28081040	28260293	chr3	0.0485714553301264	1	2
1741	1760	UNC4928939	JAX00105621	20	28260512	28352397	chr3	0.048736920935313	1	2
1761	1780	JAX00517769	UNC4932087	20	28360692	28480922	chr3	0.0510647172345647	1	2
1781	1800	UNC4932270	JAX00517852	20	28494223	28641950	chr3	0.0573727531053141	1	2
1801	1820	JAX00517854	JAX00105662	20	28654911	28889141	chr3	0.0579534323743898	1	2
1821	1840	JAX00517894	JAX00517964	20	28889624	29076508	chr3	0.0474382830265852	1	2
1841	1860	JAX00517966	JAX00518023	20	29078543	29241449	chr3	0.0207957529644306	2	2
1861	1880	JAX00518025	JAX00518077	20	29260258	29440736	chr3	0.0314471461438743	1	2
1881	1900	JAX00518078	JAX00518133	20	29440957	29641878	chr3	0.0390178501774008	1	2
